target,run_seed,generation,best_fitness,mean_fitness,best_length,mean_length
nguyen3,1,426,0.963876,0.783345,38,37.963
nguyen3,1,427,0.963876,0.749841,34,37.79
nguyen3,1,428,0.963876,0.759546,35,37.714
nguyen3,1,429,0.963876,0.78512,34,37.845
nguyen3,1,430,0.963876,0.776372,36,37.922
nguyen3,1,431,0.963876,0.777181,43,37.862
nguyen3,1,432,0.963876,0.77157,41,37.798
nguyen3,1,433,0.963876,0.783187,33,37.672
nguyen3,1,434,0.963876,0.761205,37,37.844
nguyen3,1,435,0.963876,0.802193,35,37.825
nguyen3,1,436,0.963876,0.759482,34,38.03
nguyen3,1,437,0.963876,0.78723,43,38.065
nguyen3,1,438,0.963876,0.776895,33,38.145
nguyen3,1,439,0.963876,0.778947,34,38.17
nguyen3,1,440,0.963876,0.789877,35,38.442
nguyen3,1,441,0.963876,0.755748,33,38.246
nguyen3,1,442,0.963876,0.763227,38,38.097
nguyen3,1,443,0.963876,0.777154,36,38.171
nguyen3,1,444,0.963876,0.77651,40,38.269
nguyen3,1,445,0.963876,0.770743,40,38.428
nguyen3,1,446,0.963876,0.758166,36,38.298
nguyen3,1,447,0.963876,0.764758,38,38.201
nguyen3,1,448,0.963876,0.777023,41,38.004
nguyen3,1,449,0.963876,0.762716,36,37.914
nguyen3,1,450,0.963876,0.780691,35,38.107
nguyen3,1,451,0.963876,0.788851,35,38.167
nguyen3,1,452,0.963876,0.784171,43,38.235
nguyen3,1,453,0.963876,0.770187,37,38.231
nguyen3,1,454,0.963876,0.78416,40,38.22
nguyen3,1,455,0.963876,0.748479,34,38.235
nguyen3,1,456,0.963876,0.751047,35,38.061
nguyen3,1,457,0.963876,0.764183,34,38.284
nguyen3,1,458,0.963876,0.758917,31,38.5
nguyen3,1,459,0.963876,0.771028,35,38.519
nguyen3,1,460,0.963876,0.777072,32,38.56
nguyen3,1,461,0.963876,0.784756,34,38.565
nguyen3,1,462,0.963876,0.777749,33,38.512
nguyen3,1,463,0.963876,0.775236,43,38.347
nguyen3,1,464,0.963876,0.764293,34,38.569
nguyen3,1,465,0.963876,0.749919,40,38.507
nguyen3,1,466,0.963876,0.764018,41,38.513
nguyen3,1,467,0.963876,0.771188,41,38.189
nguyen3,1,468,0.963876,0.774241,39,38.111
nguyen3,1,469,0.963876,0.767292,34,38.276
nguyen3,1,470,0.963876,0.768285,36,38.165
nguyen3,1,471,0.963876,0.773455,33,38.187
nguyen3,1,472,0.963876,0.776609,34,38.275
nguyen3,1,473,0.963876,0.775812,40,38.307
nguyen3,1,474,0.963876,0.765754,36,38.255
nguyen3,1,475,0.963876,0.777052,36,38.314
nguyen3,1,476,0.963876,0.775147,41,38.345
nguyen3,1,477,0.963876,0.774037,40,38.364
nguyen3,1,478,0.963876,0.775485,40,38.171
nguyen3,1,479,0.963876,0.787491,40,38.062
nguyen3,1,480,0.963876,0.781658,40,37.915
nguyen3,1,481,0.963876,0.763027,34,37.888
nguyen3,1,482,0.963876,0.753688,36,37.891
nguyen3,1,483,0.963876,0.762735,36,37.961
nguyen3,1,484,0.963876,0.762589,36,38.024
nguyen3,1,485,0.963876,0.783072,43,37.928
nguyen3,1,486,0.963876,0.768283,36,37.836
nguyen3,1,487,0.963876,0.784352,34,37.901
nguyen3,1,488,0.963876,0.780409,41,38.224
nguyen3,1,489,0.963876,0.755504,38,38.481
nguyen3,1,490,0.963876,0.771441,43,38.554
nguyen3,1,491,0.963876,0.789282,38,38.79
nguyen3,1,492,0.963876,0.788113,36,38.792
nguyen3,1,493,0.963876,0.769269,39,38.72
nguyen3,1,494,0.963876,0.777358,35,38.892
nguyen3,1,495,0.963876,0.763212,40,38.964
nguyen3,1,496,0.963876,0.770044,41,39.017
nguyen3,1,497,0.963876,0.760476,41,39.228
nguyen3,1,498,0.963876,0.75726,41,39.306
nguyen3,1,499,0.963876,0.766899,37,39.365
nguyen3,1,500,0.963876,0.777997,39,39.401
nguyen3,1,501,0.963876,0.796892,41,39.416
nguyen3,1,502,0.963876,0.760312,34,39.283
nguyen3,1,503,0.963876,0.771861,39,39.201
nguyen3,1,504,0.963876,0.796958,42,39.27
nguyen3,1,505,0.963876,0.773302,40,39.48
nguyen3,1,506,0.963876,0.771719,37,39.469
nguyen3,1,507,0.963876,0.778593,35,39.474
nguyen3,1,508,0.963876,0.777722,41,39.352
nguyen3,1,509,0.963876,0.763361,36,39.293
nguyen3,1,510,0.963876,0.765858,43,39.234
nguyen3,1,511,0.963876,0.771136,38,39.315
